version,version_season,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,place,origil_tribe,jury,finalist,winner,acknowledge,ack_look,ack_speak,ack_gesture,ack_smile
SA,SA07,7,Rose-Lee Smith,SA0109,Rose-Lee,33,Johannesburg,Gauteng,4,9,4,4th voted out,,18,Laumei,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Felix Godlo,SA0110,Felix,29,Pretoria,Gauteng,5,12,5,5th voted out,,17,Ta'alo,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Tania Copeland,SA0111,Tania,51,Somerset West,Western Cape,6,14,6,6th voted out,,16,Ta'alo,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Rocco van Rooyen,SA0112,Rocco,26,Cape Town,Western Cape,7,16,7,7th voted out,,15,Laumei,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Nathan Castle,SA0113,Nathan,25,Cape Town,Western Cape,8,19,8,8th voted out,,14,Sa'ula,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Meryl Szolkeiwicz,SA0114,Meryl,31,Irene,Gauteng,9,22,9,9th voted out,1st jury member,13,Ta'alo,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Geoffrey Cooke-Tonnesen,SA0115,Geoffrey,33,Colenso,Kwa Zulu Natal,10,24,10,10th voted out,2nd jury member,12,Laumei,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Seipei Mashugane,SA0116,Seipei,40,Soweto,Gauteng,11,26,11,11th voted out,3rd jury member,11,Sa'ula,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Dante de Villiers,SA0117,Dante,31,Dwarskerbos,Western Cape,12,28,12,12th voted out,4th jury member,10,Ta'alo,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Cobus Hugo,SA0118,Cobus,27,Cape Town,Western Cape,13,30,13,13th voted out,5th jury member,9,Ta'alo,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Mmabatiokoa Molefe,SA0119,Mmaba,28,Cape Town,Western Cape,14,32,14,14th voted out,6th jury member,8,Laumei,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Jacques Burger,SA0120,Jacques,27,Pretoria,Gauteng,15,34,15,15th voted out,7th jury member,7,Ta'alo,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Mike Venter,SA0121,Mike,21,Boksburg,Gauteng,16,35,16,16th voted out,8th jury member,6,Laumei,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Steffi Brink,SA0122,Steffi,27,Midrand,Gauteng,17,37,17,Eliminated,9th jury member,5,Sa'ula,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Laetitia le Roux,SA0123,Laetitia,58,Randburg,Gauteng,18,38,18,17th voted out,10th jury member,4,Laumei,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Durao Mariano,SA0124,Durao,28,Durban,Kwa Zulu Natal,18,39,19,2nd runner-up,,3,Laumei,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Nicole Capper,SA0125,Nicole,33,Fourways,Gauteng,18,39,20,Runner-up,,2,Sa'ula,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Robert Bentele,SA0126,Rob,28,Richards Bay,Kwa Zulu Natal,18,39,21,Sole Survivor,,1,Sa'ula,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA06,6,Seamus Holmes,SA0088,Seamus,25,Durban,Kwa Zulu Natal,1,3,1,1st voted out,,18,Luzon,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Neil Voller,SA0089,Neil,55,Johannesburg,Gauteng,2,6,2,Eliminated,,17,Luzon,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Stacey-Lee Valentyn,SA0090,Stacey-Lee,27,Cape Town,Western Cape,3,8,3,2nd voted out,,16,Mindanao,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Adrian Chetty,SA0091,Ace,28,Johannesburg,Gauteng,4,11,4,3rd voted out,,15,Luzon,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Murishca Martheze,SA0092,Murishca,34,Cape Town,Western Cape,5,13,5,4th voted out,,14,Mindanao,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Marthunis Oosthuizen,SA0093,Marthunis,29,Durban,Kwa Zulu Natal,6,16,6,Quit,,13,Mindanao,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Tevin Naidu,SA0094,Tevin,24,Durban,Kwa Zulu Natal,7,18,7,5th voted out,,12,Mindanao,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Josie Eveleigh,SA0095,Josie,28,Cape Town,Western Cape,8,21,8,6th voted out,,11,Luzon,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Vusi Mafulela,SA0096,Vusi,35,Johannesburg,Gauteng,9,25,9,7th voted out,1st jury member,10,Luzon,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Chane Mynhardt,SA0097,Chane,28,Bloemfontein,Free State,10,27,10,8th voted out,2nd jury member,9,Luzon,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Palesa Tau,SA0098,Palesa,28,Johannesburg,Gauteng,11,29,11,9th voted out,3rd jury member,8,Luzon,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Antoinette Tebbutt,SA0099,Toni,38,Johannesburg,Gauteng,12,30,12,10th voted out,4th jury member,7,Mindanao,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Pheko Phetoe,SA0100,PK,28,Pretoria,Gauteng,13,33,13,11th voted out,5th jury member,6,Mindanao,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Katinka Oosthuizen,SA0101,Katinka,19,Mossel Bay,Western Cape,14,35,14,12th voted out,6th jury member,5,Mindanao,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Werner Joubert,SA0102,Werner,34,Secunda,Mpumalanga,15,37,15,13th voted out,7th jury member,4,Mindanao,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Annalize Sainsbury,SA0103,Annalize,44,Cape Town,Western Cape,16,38,16,14th voted out,8th jury member,3,Luzon,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Jeanne Michel,SA0104,Jeanne,34,Cape Town,Western Cape,16,39,17,Runner-up,,2,Mindanao,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA06,6,Tom Swartz,SA0105,Tom,41,Port Elizabeth,Eastern Cape,16,39,18,Sole Survivor,,1,Luzon,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA05,5,Ashleigh Bryant,SA0068,Ashleigh,22,Pinelands,Western Cape,2,3,1,1st voted out,,20,Selatan,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Marsha Wessels,SA0069,Marsha,40,Retreat,Western Cape,3,5,2,2nd voted out,,19,Selatan,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Killarney Jones,SA0070,Killarney,44,Benoni,Gauteng,4,7,3,3rd voted out,,18,Utara,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Zan Lang,SA0071,Zan,24,East London,Eastern Cape,5,9,4,4th voted out,,17,Utara,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Shona Macdonald,SA0072,Shona,24,Craigavon,Gauteng,5,9,5,5th voted out,,16,Selatan,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Philip Dickson,SA0073,Phil,32,Durban,Kwa Zulu Natal,6,11,6,6th voted out,,15,Selatan,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Gena Alkana,SA0074,Gena,29,Sea Point,Western Cape,7,13,7,7th voted out,,14,Selatan,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Sonette Myburgh,SA0075,Sonette,40,Witpoortijie,Gauteng,8,15,8,8th voted out,,13,Utara,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Stephen Walker,SA0076,Stephen,25,Johannesburg,Gauteng,9,17,9,9th voted out,,12,Utara,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Marian de Vos,SA0077,Marian,25,Lone Hill,Gauteng,11,19,10,10th voted out,1st jury member,11,Utara,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Solly Mathiba,SA0078,Solly,32,Kathu,Northern Cape,12,20,11,11th voted out,2nd jury member,10,Utara,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Moyra Makina,SA0079,Moyra,34,Claremont,Western Cape,13,21,12,12th voted out,3rd jury member,9,Selatan,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Vel Bodiba,SA0080,Vel,26,Mabopane,Gauteng,13,21,13,13th voted out,4th jury member,8,Utara,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Shane Hattingh,SA0081,Shane,42,Bryanston,Gauteng,14,22,14,14th voted out,5th jury member,7,Utara,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Altaaf Sheik,SA0082,Altaaf,29,Durban,Kwa Zulu Natal,15,24,15,15th voted out,6th jury member,6,Selatan,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Zavion Kotze,SA0083,Zavion,25,Johannesburg,Gauteng,16,25,16,16th voted out,7th jury member,5,Selatan,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,David de Wet,SA0084,David,53,Roosevelt Park,Gauteng,17,26,17,17th voted out,8th jury member,4,Selatan,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Sivu Xabanisa,SA0085,Sivu,23,Khayelitsha,Western Cape,18,27,18,2nd runner-up,,3,Utara,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Buhle Madlala,SA0086,Buhle,35,Northcliff,Gauteng,18,27,19,Runner-up,,2,Utara,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA05,5,Graham Jenneker,SA0087,Graham,28,Bellville,Western Cape,18,27,20,Sole Survivor,,1,Selatan,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA04,4,Lukhanyo Nontshinga,SA0049,Lukhanyo,27,Kimberley,Northern Cape,1,3,1,1st voted out,,19,Goma,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Philicity Reeken,SA0050,Philicity,30,Johannesburg,Gauteng,2,5,2,2nd voted out,,18,Goma,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Tshepo Maseko,SA0051,Tshepo,36,Johannesburg,Gauteng,3,7,3,3rd voted out,,17,Raituhn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Tasleem Vally,SA0052,Tasleem,25,Durban,Kwa Zulu Natal,4,9,4,4th voted out,,16,Raituhn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Carmel Fisher,SA0053,Carmel,29,Johannesburg,Gauteng,5,11,5,5th voted out,,15,Raituhn,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Jacques Terre'Blanche,SA0054,Jacques,28,Johannesburg,Gauteng,6,13,6,Quit,,14,Goma,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Sindi Lukhele,SA0055,Sindi,25,Johannesburg,Gauteng,6,13,7,6th voted out,,13,Goma,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Vanessa Haywood,SA0056,Vanessa,33,Cape Town,Western Cape,7,15,8,Medically evacuated,1st jury member,12,Goma,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Roxy Burger,SA0057,Roxy,24,Johannesburg,Gauteng,7,15,9,7th voted out,2nd jury member,11,Goma,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Harry Wiggins,SA0058,Harry,27,Worcester,Western Cape,7,15,10,8th voted out,3rd jury member,10,Raituhn,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Simon Coetzer,SA0059,Simon,40,Johannesburg,Gauteng,8,17,11,9th voted out,4th jury member,9,Goma,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Malusi Mbambo,SA0060,Malusi,30,Durban,Kwa Zulu Natal,9,19,12,10th voted out,5th jury member,8,Raituhn,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Tejan Pillay,SA0061,Tejan,32,Durban,Kwa Zulu Natal,10,21,13,11th voted out,6th jury member,7,Raituhn,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Sean September,SA0062,Sean,40,Cape Town,Western Cape,11,23,14,12th voted out,7th jury member,6,Goma,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Alison de Chazal,SA0063,Alison,53,Durban,Kwa Zulu Natal,12,25,15,13th voted out,8th jury member,5,Goma,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Mxolisi Lokwe,SA0064,Mxo,31,Johannesburg,Gauteng,13,26,16,14th voted out,9th jury member,4,Goma,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Bonnie Henna,SA0065,Bonnie,31,Cape Town,Western Cape,13,27,17,15th voted out,10th jury member,3,Raituhn,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Letshego Moshoeu,SA0066,Letshego,27,Johannesburg,Gauteng,14,27,18,Runner-up,,2,Raituhn,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA04,4,Hykie Berg,SA0067,Hykie,32,Johannesburg,Gauteng,14,27,19,Sole Survivor,,1,Raituhn,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA03,3,Christina Storm,SA0031,Christina,35,Cape Town,Western Cape,1,3,1,Quit,,18,Chibudu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Garth Collins,SA0032,Garth,43,Johannesburg,Gauteng,1,3,2,1st voted out,,17,Chibudu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Jub Jub Maarohanye,SA0033,Jub Jub,29,Johannesburg,Gauteng,2,6,3,Quit,,16,Chibudu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Cindy Nell,SA0034,Cindy,28,Johannesburg,Gauteng,2,6,4,2nd voted out,,15,Timbila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Craig Jacobs,SA0035,Craig,35,Cape Town,Western Cape,3,9,5,3rd voted out,,14,Chibudu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Lady Lea Moscou Barrett,SA0036,Lady Lea,29,Johannesburg,Gauteng,4,11,6,4th voted out,,13,Timbila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Darren Maule,SA0037,Darren,37,Johannesburg,Gauteng,5,12,7,5th voted out,,12,Timbila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Sandi Schultz,SA0038,Sandi,45,Johannesburg,Gauteng,6,14,8,6th voted out,,11,Timbila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Hanna Grobler,SA0039,Hanna,28,Johannesburg,Gauteng,7,15,9,7th voted out,1st jury member,10,Chibudu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Louw Venter,SA0040,Louw,34,Cape Town,Western Cape,8,17,10,8th voted out,2nd jury member,9,Timbila,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Okkert Brits,SA0041,Okkert,36,Port Elizabeth,Eastern Cape,9,19,11,9th voted out,3rd jury member,8,Chibudu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Gys de Villiers,SA0042,Gys,49,Knysna,Western Cape,10,21,12,10th voted out,4th jury member,7,Chibudu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Izak Davel,SA0043,Izak,26,Johannesburg,Gauteng,11,23,13,11th voted out,5th jury member,6,Timbila,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Kaseran Pillay,SA0044,Kaseran,34,Johannesburg,Gauteng,12,25,14,12th voted out,6th jury member,5,Timbila,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Sade Giliberti,SA0045,Sade,24,Johannesburg,Gauteng,13,26,15,13th voted out,7th jury member,4,Chibudu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,ProVerb Thekisho,SA0046,ProVerb,28,Johannesburg,Gauteng,13,27,16,14th voted out,8th jury member,3,Timbila,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,Ashley Hayden,SA0047,Ashley,42,Johannesburg,Gauteng,14,27,17,Runner-up,,2,Timbila,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA03,3,GiGi van Schalkwyk,SA0048,GiGi,42,Johannesburg,Gauteng,14,27,18,Sole Survivor,,1,Chibudu,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA02,2,Nomfundo Vilokazi,SA0015,Nomfundo,27,Pretoria,GP,1,3,1,1st voted out,,16,Iban,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Nicola Windt,SA0016,Nicola,37,Harding,KZN,2,5,2,2nd voted out,,15,Bajau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Viwe Soga,SA0017,Viwe,23,Melrose,GP,3,7,3,3rd voted out,,14,Iban,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Elise Smith,SA0018,Elise,24,Sunninghill,GP,4,9,4,4th voted out,,13,Bajau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Nichal Ramchander,SA0019,Nichal,25,Phoenix,KZN,5,11,5,5th voted out,,12,Bajau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Rijesh Govender,SA0020,Rijesh,30,Lyndhurst,GP,6,13,6,6th voted out,,11,Bajau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Lisa Atkinson,SA0021,Lisa,21,Durban,KZN,7,15,7,7th voted out,,10,Iban,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Irshaad Ally,SA0022,Irshaad,29,Lyndhurst,GP,8,17,8,8th voted out,,9,Iban,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Hein Vosloo,SA0023,Hein,47,Manzengwenya,KZN,9,19,9,9th voted out,,8,Bajau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Dyke Higginson,SA0024,Dyke,28,Marina Beach,KZN,10,21,10,10th voted out,1st jury member,7,Bajau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Angela Beck,SA0025,Angela,23,Krugersdorp,GP,11,23,11,11th voted out,2nd jury member,6,Bajau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Angie Bennett,SA0026,Angie,30,Mowbray,WC,12,25,12,12th voted out,3rd jury member,5,Iban,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Mandla Mbau,SA0027,Mandla,36,Glen Marais,GP,13,26,13,Eliminated,4th jury member,4,Iban,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Amanda Hoosen,SA0028,Amanda,29,Weltevredenpark,GP,13,27,14,13th voted out,5th jury member,3,Bajau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Grant Clark,SA0029,Grant,35,Tokai,WC,13,27,15,Runner-up,,2,Iban,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA02,2,Lorette Mostert,SA0030,Lorette,36,Middelburg,MP,13,27,16,Sole Survivor,,1,Iban,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA01,1,Don Soper,SA0001,Don,54,Johannesburg,Gauteng,1,3,1,1st voted out,,14,Rana,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Sam Allerton,SA0002,Sam,30,Hogsback,Eastern Cape,2,6,2,2nd voted out,,13,Aguila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Jude Wilken,SA0003,Jude,39,Kempton Park,Gauteng,3,8,3,Quit,,12,Aguila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Ncumisa Ngcaweni,SA0004,Ncumisa,30,Cape Town,Western Cape,4,10,4,3rd voted out,,11,Rana,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Sanele Gumede,SA0005,Sanele,27,Johannesburg,Gauteng,5,12,5,Medically evacuated,,10,Aguila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Danielle Vukic,SA0006,Danielle,35,Cape Town,Western Cape,6,14,6,4th voted out,,9,Rana,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Nico Hinis,SA0007,Nico,43,Johannesburg,Gauteng,7,16,7,5th voted out,,8,Aguila,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Brigitte Willers,SA0008,Brigitte,24,Johannesburg,Gauteng,8,19,8,6th voted out,1st jury member,7,Aguila,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Lezel Crook,SA0011,Lezel,28,Cape Town,Western Cape,11,24,11,9th voted out,2nd jury member,6,Rana,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Gareth Tjasink,SA0012,Gareth,27,Johannesburg,Gauteng,12,27,12,10th voted out,3rd jury member,5,Rana,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Zayn Nabbi,SA0013,Zayn,24,Durban,Kwa Zulu-Natal,13,28,13,Eliminated,4th jury member,4,Rana,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Mzi Tyhokolo,SA0009,Mzi,31,Johannesburg,Gauteng,13,29,14,Eliminated,5th jury member,3,Aguila,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Jacinda Louw,SA0014,Jacinda,25,Johannesburg,Gauteng,13,29,15,Runner-up,,2,Rana,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA01,1,Vanessa Marawa,SA0010,Vanessa,27,Durban,Kwa Zulu-Natal,13,29,16,Sole Survivor,,1,Aguila,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
UK,UK03,3,Richard Kinnear McKell,UK0043,Richard,36,Dalkeith,,1,2,1,1st voted out,,18,Caleton,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Sabrina Pace-Humphreys,UK0044,Sabrina,45,Stroud,,2,5,2,2nd voted out,,17,La Nena,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Rach Carstairs,UK0040,Rach,23,Glasgow,,3,7,3,3rd voted out,,16,La Nena,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Rachel Golding,UK0041,Rachel,40,Whitstable,,5,13,4,4th voted out,,15,Caleton,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Ren Elvidge,UK0042,Ren,28,London,,6,15,5,5th voted out,,14,La Nena,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Jess Woburn,UK0033,Jess,38,London,,7,17,6,6th voted out,,13,Caleton,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Shai Ravindra,UK0045,Shai,33,London,,8,18,7,7th voted out,,12,Caleton,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Lee Reeves,UK0035,Lee,28,Belfast,,9,20,8,8th voted out,1st jury member,11,La Nena,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Ashleigh Bishop,UK0029,Ashleigh,34,London,,10,21,9,9th voted out,2nd jury member,10,La Nena,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Doug Swinbanks,UK0031,Doug,32,Isle of Mull,,11,24,10,10th voted out,3rd jury member,9,La Nena,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Tinuke Oyediran,UK0046,Tinuke,30,London,,12,26,11,11th voted out,4th jury member,8,Caleton,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Laurence Cardwell,UK0034,Laurence,29,London,,13,28,12,12th voted out,5th jury member,7,Caleton,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Nathan Dyke,UK0038,Nathan,35,Manchester,,14,30,13,13th voted out,6th jury member,6,Caleton,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Pegleg Bennett,UK0039,Pegleg,54,St Agnes,,15,32,14,14th voted out,7th jury member,5,La Nena,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Hannah Baptiste,UK0032,Hannah,30,London,,16,33,15,15th voted out,8th jury member,4,La Nena,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Christopher Haul,UK0030,Christopher,36,Bridgend,,16,34,16,Runner-up,,3,La Nena,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Leilani Sen,UK0036,Leilani,45,Hertford,,16,34,17,Runner-up,,2,Caleton,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
UK,UK03,3,Matthew Haywood,UK0037,Matthew,21,Cumbria,,16,34,18,Sole Survivor,,1,Caleton,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
UK,UK02,2,Sarah McCombie,UK0017,Sarah,22,"Highams Park, London",,1,4,1,1st voted out,,12,South Island,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK02,2,Lee Capon,UK0018,Lee,25,"Thundersley, Essex",,2,7,2,2nd voted out,,11,South Island,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK02,2,Tayfun Kadioglu,UK0019,Tayfun,27,London,,3,10,3,3rd voted out,,10,North Island,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK02,2,Meeta Bose,UK0020,Meeta,34,"Stevenage, Hertfordshire",,4,13,4,4th voted out,,9,North Island,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK02,2,Helen Carney,UK0021,Helen,22,"Sheffield, South Yorkshire",,6,20,5,5th voted out,1st jury member,8,North Island,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
UK,UK02,2,Alastair Brogan,UK0022,Alastair,34,"Motherwell, North Lanarkshire",,7,23,6,6th voted out,2nd jury member,7,North Island,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
